video_id,video_title,categoryId,category,tags,published_date,thumbnails_medium_url,description,channel_id,crawled_time
ILhF_W_KbkU,EKSPEDISI PAMALAYU,27,Education,Not found,2021-01-09 15:46:42,https://i.ytimg.com/vi/ILhF_W_KbkU/mqdefault.jpg,"Ekspedisi Pamalayu merupakan sebuah ekspedisi diplomasi ketenteraan yang dilakukan Kerajaan Singhasari pada masa raja Kertanagara pada tarikh 1275–1293 terhadap Kerajaan Melayu (atau dikenali juga sebagai Kerajaan Dharmasraya atau Kerajaan Jambi).
Kertanagara yang menaiki takhta Singhasari pada tahun 1268 berniat memperluaskan daerah kekuasaan sampai ke luar Pulau Jawa. Gagasan ini dimulai pada tahun 1275 dengan pengiriman bala tentera di bawah pimpinan Kebo Anabrang ke Swarnnabhumi.

Nagarakretagama mengisahkan bahawa tujuan Ekspedisi Pamalayu sebenarnya untuk menundukkan Swarnnabhumi secara aman. Namun, tujuan tersebut berubah kerana raja Swarnnabhumi memilih untuk melawan. Meskipun demikian, pasukan Singhasari tetap berhasil memperoleh kemenangan.

Menurut analisis para sejarawan, latar belakang pengiriman Ekspedisi Pamalayu adalah untuk membendung serbuan bangsa Mongol. Saat itu kekuasaan Kubilai Khan raja Mongol (atau Dinasti Yuan) sedang mengancam wilayah Asia Tenggara. Untuk itu, Kertanagara berniat mendahuluinya dengan menguasai Swarnnabhumi sebelum datang serbuan dari pihak asing tersebut. Namun ada juga pendapat lain mengatakan bahwa tujuan dari ekspedisi ini adalah untuk menggalang kekuatan seluruh Nusantara di bawah satu komando Singhasari yang bertujuan untuk menahan kemungkinan serangan dari Mongol.
Dari Prasasti Tanyore bertarikh 1030, menyebutkan tentang penaklukan Rajendra Chola atas Kerajaan Sriwijaya sekitar tahun 1025. Seiring dengan itu Kerajaan Dharmasraya muncul sebagai penguasa baru di bhumi malayu yang sebelumnya adalah negeri jajahan Sriwijaya, sehingga Sriwijaya yang kemudian menjadi negeri jajahan Dharmasraya.

Kebangkitan kembali Kerajaan Melayu ini di bawah raja Maharaja Srimat Trailokyaraja Mauli Bhusana Varma Deva Brahma sebagaimana yang terpahat pada Prasasti Grahi dengan tarikh 1183.
Setelah kerajaan Dharmasraya dengan rajanya Srimat Tribhuwanaraja Mauliwarmadewa ditakluk maka pada tahun 1286 Kertanagara menghadiahkan Arca Amoghapasa untuk ditempatkan di Dharmasraya. Batu Bersurat Padang Roco, tempat dipahatkannya Arca Amoghapasa menyebutkan bahwa arca tersebut adalah hadiah persahabatan dari Maharajadhiraja Kertanagara untuk Maharaja Tribhuwanaraja. Jika dilihat dari gelaran yang dipakai, kelihatan Singhasari telah menjadi raja bagi Dharmasraya.

Dari Prasasti Padang Roco juga menyebutkan bahawa arca tersebut dikirimkan dari bhumi jawa menuju Sumatera dengan dikawal beberapa bangsawan Singhasari di antaranya ialah Rakryan Mahamantri Dyah Adwayabrahma, Rakryan Sirikan Dyah Sugatabrahma, Payaman Hyang Dipangkaradasa, dan Rakryan Demung Mpu Wira.

Setelah penghadiahan arca tersebut, Raja Melayu membalas dengan menghadiahkan menghadiahkan dua puterinya, Dara Jingga dan Dara Petak, untuk dikahwinkan dengan Kertanagara di Singhasari.
Pararaton menyebutkan bahawa pasukan Ekspedisi Pamalayu kembali ke Jawa sepuluh hari setelah pengusiran bangsa Mongol tahun 1294.

Sedangkan menurut catatan Dinasti Yuan, Maharaja Kublai Khan mengirim pasukan Mongol untuk menyerang Kerajaan Singhasari tahun 1292. Namun, Singhasari ternyata sudah runtuh akibat pemberontakan Jayakatwang. Pasukan Mongol kemudian bekerja sama dengan Raden Wijaya penguasa Majapahit merangkap menantu Kertanagara untuk menghancurkan Jayakatwang.

Sesudah itu, Raden Wijaya berpatah balik menyerang dan mengusir pasukan Mongol dari Pulau Jawa. Kepergian pasukan yang dipimpin Ike Mese itu terjadi pada tanggal 23 April 1293. Dengan demikian, kepulangan pasukan Pamalayu tiba di Jawa sekitar tanggal 3 Mei 1293.

Kedua-dua orang putri Melayu tersebut bernama Dara Jingga dan Dara Petak. Raden Wijaya mengambil Dara Petak sebagai isteri, dan memberikan Dara Jingga kepada seorang “dewa”.

Dara Jingga kemudian melahirkan Adityawarman, pendiri Kerajaan Pagaruyung. Adityawarman sendiri mengaku sebagai putra Adwayawarman. Nama ini hampir sama dengan salah satu nama pengawal arca Amoghapasa, iaitu Adwayabrahma

sumber : WIKIPEDIA",UCuFtrUv1Wnmy2ZrrhEn4J4Q,2022-09-22 11:25:56
qID9Ki30DJc,Klenteng Kuil Sam Poo Kong Semarang | Jejak Sejarah Islam Laksamana Cheng Ho di Indonesia,19,Travel & Events,Not found,2020-11-05 07:23:28,https://i.ytimg.com/vi/qID9Ki30DJc/mqdefault.jpg,"Benarkah Klenteng Sam Poo Kong ini dahulu masjid yang dibangun oleh Dampo Awang, Juru mudi Laksamana Cheng Ho saat singgah di Semarang?  Sekarang Klenteng Sam Poo Kong menjadi tujuan wisata semarang 2020, bagaimana sejarahnya?

Klenteng Kuil Sam Poo Kong Semarang | Jejak Sejarah Islam Laksamana Cheng Ho di Indonesia
Tonton videonya 👇👇👇
https://youtu.be/qID9Ki30DJc



⚠️  Terkadang beberapa footage di channel ini bukan milik kami, hak cipta sepenuhnya dipegang oleh masing-masing pemilik footage yang tercantum di deskripsi video. Kami berusaha membuat video berdasarkan aturan penggunaan wajar (Section 107 Copyright Act 1976) yang bertujuan untuk pemberitaan, pembelajaran dan komentar. 

⚠️ Some of the footages used in this channel do not belong to us, the copyright belong to respective footage owner mentioned in the video description. We attempt to produce videos according to Fair Use regulation (Section 107 Copyright Act 1976) for news, education, and commentary purposes.

All footages and backsong are Creative Commons license from this video link:
👇👇👇👇👇

klenteng sam poo kong semarang, sam poo kong islam, sam poo kong semarang, cheng ho semarang, cheng ho datang ke indonesia, sam poo kong semarang sejarah, sam poo kong semarang wisata sambil belajar sejarah, kuil sam poo kong semarang, jejak sejarah islam, sejarah islam di indonesia, laksamana cheng ho di indonesia, sejarah laksamana cheng ho di indonesia, laksamana cheng ho di melaka, peninggalan islam di indonesia, sam poo kong sejarah, sejarah sam poo kong semarang, semarang

#SamPooKong
#JejakSejarah
#Islam",UCwmRBIpCgkIbX9eDiG6Zc8g,2022-09-22 11:25:56
BgwVrBbF9Ls,Galeri GAM masa lalu...,22,People & Blogs,Not found,2019-11-07 14:17:56,https://i.ytimg.com/vi/BgwVrBbF9Ls/mqdefault.jpg,,UCmFGcci3bx9mADSUogocDRg,2022-09-22 11:25:56
n3BY49iliKk,IMIC EDUCATION: SEJARAH KERAJAAN MAJAPAHIT,27,Education,Not found,2021-01-18 07:33:33,https://i.ytimg.com/vi/n3BY49iliKk/mqdefault.jpg,"Salam Maritim #SobatKamla!

Ayo kita mengingat kembali kerajaan maritim di Nusantara.
Sebelumnya kita sudah bahas kerajaan Sriwijaya, nah kali ini kita ulas secara mendalam mengenai kerajaan Majapahit.

Hari ini kita membahas mulai dari awal berdiri, masa kejayaan, kekuatan maritim dan armada laut sampai masa kemunduran Majapahit.

Dengan mengetahui sejarah kemaritiman kerajaan-kerajaan di Nusantara, tentu saja hal tsb akan membuat kita memahami bahwa Indonesia bangsa yang besar dan kuat.

Semoga bermanfaat ya Sobat.

#kerajaanmajapahit
#majapahit
#maritimeeducation
#BakamlaRI #IndonesiaCoastGuard #IndonesiaMaritimeInformationCentre #IMIC #imicbakamla #keamananlaut #pelayaran
#maritim #kelautan  #maritime #ifc #maritimesecurity",UC-h8gHtjUPF9H_IngBxabNw,2022-09-22 11:25:56
rBW5WI2_hME,Kirab Budaya Cheng Ho 611 - 2016,22,People & Blogs,Not found,2017-03-18 04:31:27,https://i.ytimg.com/vi/rBW5WI2_hME/mqdefault.jpg,,UCRq0njoHX8iprjzrzfSqOAA,2022-09-22 11:25:57
vkiy1vInuIs,Upacara Peringatan 600 tahun kedatangan Laksamana Cheng Ho PART 2,22,People & Blogs,Not found,2017-11-08 03:03:10,https://i.ytimg.com/vi/vkiy1vInuIs/mqdefault.jpg,"Upacara Peringatan 600 tahun kedatangan Laksamana Cheng Ho PART 2
Semarang",UC0v0esCUPxgv7Xlv-5cK_-w,2022-09-22 11:25:57
RaTxNy1HkoY,Festival Arak-arakan CHENG HO,19,Travel & Events,Not found,2022-08-12 12:31:51,https://i.ytimg.com/vi/RaTxNy1HkoY/mqdefault.jpg,"#kebudayaan #kirab #chengho #klenteng  #chinese  #kirabbudaya #spiritual #exploresemarang #semaranghits #journey #indigo #ritual #kirabbudaya 
Hai Sahabat JOI 😊
Dlm rangka memperingati kedatangan Laksamana Cheng Ho yg ke 617 di Semarang,diadakan Xun Jing(Kirab) yg merupakan tradisi kebudayaan masyarakat Thionghoa/ umat Konghucu 
Yuk kita simak bersama 
Salam Rahayu 😇🙏🏻",UCIePjY7UgsFVFM5a2ee-c_A,2022-09-22 11:25:57
nS4spCDInGw,SAM POO KONG SEMARANG _ WISATA ANDALAN SEMARANG,24,Entertainment,Not found,2019-01-19 02:38:14,https://i.ytimg.com/vi/nS4spCDInGw/mqdefault.jpg,"Sam Poo Kong.
Kelenteng Gedung Batu Sam Po Kong (Tionghoa: 三保洞) adalah sebuah petilasan, yaitu bekas tempat persinggahan dan pendaratan pertama seorang Laksamana Tiongkok beragama islam yang bernama Zheng He / Cheng Ho. Terletak di daerah Simongan, sebelah barat daya Kota Semarang. Tanda yang menunjukan sebagai bekas petilasan yang berciri keislamanan dengan ditemukannya tulisan berbunyi ""marilah kita mengheningkan cipta dengan mendengarkan bacaan Al Qur'an"".

Disebut Gedung Batu karena bentuknya merupakan sebuah Gua Batu besar yang terletak pada sebuah bukit batu, orang Indonesia keturunan cina menganggap bangunan itu adalah sebuah kelenteng - mengingat bentuknya memiliki arsitektur bangunan cina sehingga mirip sebuah kelenteng. Sekarang tempat tersebut dijadikan tempat peringatan dan tempat pemujaan atau bersembahyang serta tempat untuk berziarah. Untuk keperluan tersebut, di dalam gua batu itu diletakan sebuah altar, serta patung-patung Sam Po Tay Djien. Padahal laksamana cheng ho adalah seorang muslim, tetapi oleh mereka di anggap dewa. Hal ini dapat dimaklumi mengingat agama Kong Hu Cu atau Tau menganggap orang yang sudah meninggal dapat memberikan pertolongan kepada mereka.[1]

Menurut cerita, Laksamana Zheng He sedang berlayar melewati laut jawa, namun saat melintasi laut jawa, banyak awak kapalnya yang jatuh sakit, kemudian ia memerintahkan untuk membuang sauh. Kemudian merapat ke pantai utara semarang untuk berlindung di sebuah Goa dan mendirikan sebuah masjid di tepi pantai yang sekarang telah berubah fungsi menjadi kelenteng. Bangunan itu sekarang telah berada di tengah kota Semarang di akibatkan pantai utara jawa selalu mengalami proses pendangkalan yang di akibatkan adanya proses sedimentasi sehingga lambat-laun daratan akan semakin bertambah luas kearah utara.

Konon, setelah Zheng He meninggalkan tempat tersebut karena ia harus melanjutkan pelayarannya, banyak awak kapalnya yang tinggal di desa Simongan dan kawin dengan penduduk setempat. Mereka bersawah dan berladang di tempat itu. Zheng He memberikan pelajaran bercocok-tanam serta menyebarkan ajaran-ajaran Islam, di Klenteng ini juga terdapat Makam Seorang Juru Mudi dari Kapal Laksamana Cheng Ho.
(sumber wikipedia)

Life and Adventure
jalan jalan yuk.
#liburan 
#semarang
#wonderful_Indonesia
TRAVELLING AROUND THE WORLD.
wonderful country and beauty place in the world.",UCufjEajoO5gQ0UPW6TiJOuA,2022-09-22 11:25:57
JbfFLcYcAoc,"Sam Poo Kong, Semarang, Indonesia",22,People & Blogs,Not found,2017-11-18 20:35:44,https://i.ytimg.com/vi/JbfFLcYcAoc/mqdefault.jpg,"Sam Poo Kong (Chinese: 三保洞; pinyin: Sānbǎo Dòng), also known as Gedung Batu Temple, is the oldest Chinese temple in Semarang, Central Java, Indonesia. Originally established by the Chinese Muslim explorer Zheng He (also known as Sanbao), it is now shared by Indonesians of multiple religious denominations, including Muslims and Buddhists, and ethnicities, including Chinese and Javanese.",UCpnN5DBBAtozsskeAKABvIg,2022-09-22 11:25:57
A15rX7nzU5c,"CHENG HO, SYIAR DAN WARNA ISLAM DI NUSANTARA",27,Education,Not found,2019-12-06 12:30:02,https://i.ytimg.com/vi/A15rX7nzU5c/mqdefault.jpg,"Keberadaan muslim Tionghoa di Nusantara sudah berlangsung selama berabad-abad lalu, setelah hidup berdampingan selama ratusan tahun maka terjadi percampuran budaya Tionghoa dan Nusantara, bahkan dengan Islam sebagai pengikat telah membuat sebagian warga Tionghoa melebur dengan penduduk asli disekitarnya.

Jejak panjang keberadaan muslim Tionghoa di tanah air tidak lepas dari sosok laksamana Cheng Ho, seorang bahariawan beragama Islam dari negeri Tiongkok. di abad ke  15 jauh sebelum imperialis barat menjamah wilayah timur, Laksamana Cheng Ho telah terlebih dahulu mengarungi samudera luas untuk mengunjungi Asia dan Afrika. Dalam muhibah itu Cheng Ho dan armadanya singgah pula ke berbagai wilayah di nusantara, diantaranya Surabaya, Tuban, Gresik, Aceh, Palembang, Bangka, Kalimantan dan Semarang. 

Hingga saat ini laksamana Cheng Ho tercatat sebagai salah satu bahariawan terbesar dalam sejarah peradaban manusia. Setiap melakukan pelayaran orang kepercayaan kaisar Ming dari daratan China ini memimpin armada yang luar biasa baik dalam ukuran maupun jumlahnya. Meski memiliki kekuatan militer yang mumpuni namun Cheng Ho tidak pernah menaklukan daerah yang dikunjunginya 

Menurut Bambang Suyanto pendiri yayasan Muhammad Cheng Ho Indonesia, saat menjalankan misi damai dan dagang, Cheng Ho juga melakukan syiar Islam. Dalam melakukan syiar Cheng Ho tidak melakukan Islamisasi atau dakwah seperti para Wali. Laksamana yang bernama asli Mahe alias Muhammad He ini menyebar luaskan ajaran agama islam melalui sikap dan perbuatannya. Menurut cerita yang berlangsung turun temurun di seluruh nusantara Cheng Ho telah menugaskan sahabatnya Ong Keng Hong membantu Sunan Bonang menyebarkan agama Islam di Jawa.

Tonton bagian selanjutnya di 

MENGENAL SOSOK LAKSAMANA CHENG HO : https://youtu.be/T6QKYfRw6ME
MASJID PENINGGALAN CHENG HO : https://youtu.be/2G_z4k0km3Y",UC24Ji1-CQzXZSY0lK9a4ayg,2022-09-22 11:25:57
0-1ozo2V0A8,SAM POO KONG TERKINI,22,People & Blogs,Not found,2021-03-23 01:00:09,https://i.ytimg.com/vi/0-1ozo2V0A8/mqdefault.jpg,"Sam Poo Kong terletak di Semarang Kota,ini merupakan peninggalan Laksamana Cheng Goo waktu berlayar ke Indonesia yang singgah di Semarang agak lama sehingga mebangun tempat ini dengan berbagai macam tempat peribadatan. Disarankan kalau datang kesini pagi hari atau sore hari untuk mendapatkan suasana yang teduh.
#Sam Poo Kong#
#wisata Jateng#
#music By Just Play Management#",UCsZOoyMerCj-cLQGLsb-9QA,2022-09-22 11:25:58
7zQ9ejeGO9o,Klenteng Sam Poo Kong Wisata Kota Semarang - Berburu Spot Foto Hits Terbaru,19,Travel & Events,Not found,2020-01-22 03:15:36,https://i.ytimg.com/vi/7zQ9ejeGO9o/mqdefault.jpg,"Masih di Kota yang sama yaitu Semarang, Episode kali ini Sikidang Adventure jalan-jalan ke tempat bersejarah di Semarang yaitu Kelenteng Sam Poo Kong. Sam Poo Kong Semarang menjadi salah satu destinasi Wisata Semarang yang rekomended.
Wisata di Semarang yang satu ini menawaran sensasi wisata Semarang yang berbeda karena selain di Klenteng yang digunakan sebagai tempat beribadah, Sam Poo Kong sendiri di gunakan sebagai tempat wisata yang sangat terkenal di Semarang.",UChkrCn6t7UaP4FX9PrQrk0Q,2022-09-22 11:25:58
AJhoJ6Xfqcw,SAM POO KONG TEMPLE Central Java Indonesia,19,Travel & Events,Not found,2015-08-08 04:43:28,https://i.ytimg.com/vi/AJhoJ6Xfqcw/mqdefault.jpg,"Kelenteng Gedung Batu Sam Po Kong adalah sebuah petilasan, yaitu bekas tempat persinggahan dan pendaratan pertama seorang Laksamana Tiongkok beragama islam yang bernama Zheng He / Cheng Ho. Terletak di daerah Simongan, sebelah barat daya Kota Semarang.",UCWXYf7fHu_-5lICchmDbyiQ,2022-09-22 11:25:58
jQkpTPLYdcg,Sam Poo Kong|Semarang|Jateng|Indonesia,24,Entertainment,Not found,2018-10-14 16:05:49,https://i.ytimg.com/vi/jQkpTPLYdcg/mqdefault.jpg,"▶▶My Description ◀◀
  ▶▶Thanks For Watching◀◀

Mampir ke Sam Poo Kong, area klenteng di Semarang Jawa Tengah Indonesia, tempat ibadah agama Budha, Konghucu, peninggalan Laksamana Chengho seorang musafir dari negeri Tiongkok yang beragama Muslim dan sampai ke nusantara.
Banyak relief yang menceritakan perjalanan sang laksamana dari negeri asal sampai di nusantara ini.
 =============================== 

Jangan Lupa Tinggalkan Like, Comment, Subcribe Thank you Guys

===============================",UC0WEKKshvOy_JUkSVV2PnOw,2022-09-22 11:25:58
CuvC-JkeoXk,Megahnya Patung Laksamana Cheng Ho Tertinggi di Dunia | Klenteng Sam Poo Kong,19,Travel & Events,Not found,2019-06-28 12:15:30,https://i.ytimg.com/vi/CuvC-JkeoXk/mqdefault.jpg,"PATUNG LAKSAMANA CHENG HO (ZHENG HE) DI KLENTENG SAM POO KONG SEMARANG TERTINGGI DI DUNIA

Cheng Ho (Zheng He)
adalah seorang China-Muslim.
Singgah di Nan Yang (Jawa-Nusantara)
pada tahun 1405-1433.

Cheng Ho punya andil
dalam penyebaran agama Islam
di Nusantara

Di Klenteng Sam Poo Kong Semarang
Patung Cheng Ho berdiri megah
setinggi 12 meter

Patung Cheng Ho di Semarang
dibuat Pemerintahan Tiongkok
dari bahan perunggu
dinobatkan tertinggi di dunia

Patung Cheng Ho
dikirim dari China
ke Semarang, Indonesia
melalui jalur Laut

Patung Cheng Ho
kini jadi ikon
di Klenteng Sam Poo Kong
jadi wahana foto wisatawan

#ChengHo
#KlentengSamPooKong",UCbWVpkgYYRBX5usIoWPFChQ,2022-09-22 11:25:58
gDgkz7gvbk8,"TENTARA BATALYON ARHANUD BERAKSI DI FESTIVAL CHENG HO 2022, FULL ATRAKSI MAIN BARONGSAI & LIONG",22,People & Blogs,Not found,2022-08-01 10:00:22,https://i.ytimg.com/vi/gDgkz7gvbk8/mqdefault.jpg,"Festival Cheng Ho 2022 kembali digelar dalam skala besar, setelah tahun sebelumnya sempat digelar secara terbatas karena pandemi Covid-19. 

Festival Cheng Ho tahun ini diwarnai dengan arak-arakan budaya dari Kelenteng Tay Kak Sie di Gang Lombok, kawasan Pecinan Kota Semarang, menuju Kelenteng Agung Sam Poo Kong di daerah Simongan. 

Arak-arakan itu diikuti perwakilan berbagai kelenteng di Kota Semarang dan beberapa daerah lain, termasuk dari luar Jawa Tengah.

Tak hanya Arak-arakan sejumlah penampilan barongsai hingga reog disajikan dalam acara ini.",UCh6EnlePckuAN-Vj87-l_Pg,2022-09-22 11:25:59
sZMcl_Nmoe8,Pertunjukan 3 Barongsai Nacha Dharma di Festival Arak-arakan Cheng Ho ke 617/2022,22,People & Blogs,Not found,2022-08-02 05:00:11,https://i.ytimg.com/vi/sZMcl_Nmoe8/mqdefault.jpg,"Festival Arak-arakan Cheng Ho ke 617/2022

Sabtu 30 JULI 2022 di mulai dari Kenteng Tay Kak Sie sampai dengan puncak acara di Klenteng Agung Sam Poo Kong, Semarang, Jawa Tengah

Mengenang jasa Laksamana Cheng Ho  dengan menggelar event tahunan Festival Cheng Ho di Klenteng Agung Sam Poo Kong, Kota Semarang Jawa Tengah pada 
Sabtu, 30 Juli 2022. 
Dimeriahkan dengan atraksi menarik seperti Arak-arakan Budaya, Barongsai, Reog, Rampak Buto dan tari Tradisional. 
Ayo datang dan saksikan kemeriahan Festival Arak-arakan Cheng Ho 2022

#sampookongtemple #sampookong_liburan #sampookongsemarang #sampookong #wisatajawatengah #wisatasemarang #arakarakan #event #eventsemarang #festival

barongsai, barongsai barongsai, barongsai anak-anak, 
barongsai atraksi, barongsai naga, barongsai cina, barongsai besar, barongsai gede, barongsai macan, barongsai lucu",UCwhtdBQ4AMJQuIhnavnmNmA,2022-09-22 11:25:59
yCNa1vZgGr4,Jendral Penakluk Kejahatan,19,Travel & Events,Not found,2016-08-01 12:14:30,https://i.ytimg.com/vi/yCNa1vZgGr4/mqdefault.jpg,"Perayaan dan Arak-arakan Sam Po Kong Semarang 2016
Perayaan HUT Kedatangan Yang Mulia Kongco
Sam Poo Tay Djien/Laksamana Ceng Ho/ Zeng He/Sam Poo Kong
di Klenteng Tay Kak Sie dan Klenteng Sam Poo Kong

playlist: https://goo.gl/CYBCKj

tag: perayaan sam poo kong 2016, perayaan sam poo besar 2016, arak-arakan laksamana ceng ho, hut kedatangan ceng ho semarang,",UC_cb1YxqCMlQQDJsyDIlBzQ,2022-09-22 11:25:59
FVhs74vt3hE,Nasehat KH. Hasyim Muzadi Terkait Fenomena Kanjeng Dimas,25,News & Politics,Not found,2016-10-05 05:45:26,https://i.ytimg.com/vi/FVhs74vt3hE/mqdefault.jpg,"Taat Pribadi, pemimpin Padepokan Kanjeng Dimas menjadi tersangka atas dugaan pembunuhan terhadap dua orang pengikutnya. Lelaki yang dikenal sebagai raja duit lantaran dipercaya memiliki ilmu menggandakan uang itu ikut dibelit kasus lain. Mantan Ketua PBNU KH. Hasyim Muzadi turut memberi pandangan terkait fenomena Kanjeng Dimas.",UCER4rvDnRBPr_ncYW4UCZjg,2022-09-22 11:25:59
1ulNWi8dZgc,Total Diplomacy: Interview with Ms. Shadia Marhaban,22,People & Blogs,Not found,2020-12-19 16:17:47,https://i.ytimg.com/vi/1ulNWi8dZgc/mqdefault.jpg,"Hello everyone! Welcome to my vlog, TOTAL DIPLOMACY, where we discuss the involvement of all stakeholders to promote Indonesia’s national interests.

In this episode, I have the pleasure of interviewing ibu Shadia Marhaban, an international mediator, capacity builder and activist from Aceh. She was the only female member of the Free Aceh Movement’s negotiating team during the peace talks in Helsinki that ended the 30 years of conflict. 

She co-founded the Aceh Women’s League and has concentrated her activities on consultation for peaceful dialogues in many conflict areas in Southeast Asia. 

In the interview, we discussed her experiences as a female mediator, geopolitics and the nature of conflicts as well as her hopes and aspirations to increase the role of women in peace efforts and post-conflict management. 

Thank you, ibu Shadia, for allowing me to interview you on Total Diplomacy.",UC_S9aBhyiLouiBK6CtwtfUg,2022-09-22 11:25:59
lcjWd4EZWw0,FILM TITI MANGSA - FULL MOVIE Perang Jawa/Java-Oorlog (1825-1830) Pangeran Diponegoro,22,People & Blogs,Not found,2021-04-29 05:01:25,https://i.ytimg.com/vi/lcjWd4EZWw0/mqdefault.jpg,"Menuju akhir peperangan, Pangeran Diponegoro terserang Malaria. Merunut sebuah momentum dimana di masa pelarian, terdapat banyak kisah yang tersurat mengenai apa yang terjadi di Romo, hingga pelarian-pelarian lain yang berujung pada desakan agar Pangeran Diponegoro menyetujui kongsi damai yang ditawarkan oleh Belanda, hingga pada akhirnya taktik itu berujung kepada Pangeran Diponegoro ditangkap dan diasingkan. Latar yang terjadi, penyusuran bukit-hutan seperti Romo, perbukitan Sirno Boyo sebagai taktik mengelabuhi perang (adik Pangeran Diponegoro, Pangeran Abdul Rakhim), pelarian ke Wono Larban, kembali ke markas besarnya, sebelum pada akhirnya Pangeran Diponegoro diboyong menuju Menoreh, dan dijebak di Magelang.

Producer
TAUFIK NURBAKIN
(Dinas Pendidikan & Kebudayaan Kota Magelang)

Executive Producer
SUGENG PRIYADI
(Bidang Kebudayaan Kota Magelang)

Line Producer
REGITA NUR SUSANTI

Assistant Line Producer
NUHA NUR UMARA RAFI
SIAM KHOIRUL BAHRI

Director
ANDIKA JOHN MANGGALA

Scriptwriter
ARIEF YULINDRA PRIYANTORO

Assistant Director
REGITA NUR SUSANTI
NUHA NUR UMARA RAFI

Director of Photography
FICKY JIHAN ABABA

Audio Director & Boomer
SALIM ANDRIAWAN

Art Director
CATUR JATMIKO

Assistant Art Director
ADI SYAEFUL
ARIS SETYANTO
DIMAS NUGROHO
REFLY EBENEZER

Drone Pilot
HISYAM MUHAMMAD

Lighting & Gaffer
RAEDY HENDARTO
SIAM KHOIRUL BAHRI

Casting Director
RAFIF ‘ULWAN

Make Up Artist
UMI MITAYANI

Wardrobe
CATUR JATMIKO
ADI SYAEFUL
UMI MITAYANI

Manager Unit
DARY HILMY

Behind The Scene Director
ABEL PURNAMA
ONGGO NUR

Editor
ANDIKA JOHN MANGGALA
FICKY JIHAN ABABA
SALIM ANDRIAWAN

Music Composer
RAFIF ’ULWAN
SIMON SERVIDA
BRAD NYGHT
KEVIN MACLEOD

Sound Designer
FICKY JIHAN ABABA
ABDILLAH PRASETYO",UCysczqxB-aRV-qBrh8_mpsg,2022-09-22 11:25:59
Eaa2cBbXMpo,HIANATI INDONESIA‼️3 NEGARA INI MALAH DUKUNG MATI-MATIAN AS DI G20‼️KABAR HARI INI KTT G20 BALI,22,People & Blogs,Not found,2022-05-23 11:02:20,https://i.ytimg.com/vi/Eaa2cBbXMpo/mqdefault.jpg,"================================================

JAGAT KOMANDO adalah channel youtube yang menyajikan seputar BERITA DALAM NEGERI dan BERITA MANCA NEGARA, yang dirangkum dari berbagai sumber dengan bentuk penyajian yang menarik.

Terima kasih sudah mensupport channel kami, semoga tayangan yang kami sajikan bisa bermanfaat untuk pemirsa dimanapun anda berada. dukungan pemirsa dengan memberikan Subscribe, like, Comment dan Share, kami mengucapkan banyak terima kasih

================================================",UCpzpLBavCPD2M7Yvnj4K9mg,2022-09-22 11:25:59
94cbc7wURzs,Klenteng Sam Poo Kong | Tourism Indonesiënu.nl,29,Nonprofits & Activism,Not found,2016-07-17 07:28:39,https://i.ytimg.com/vi/94cbc7wURzs/mqdefault.jpg,"Sam Poo Kong is de oudste Chinese tempel in Semarang en was oorspronkelijk niet meer dan een grot met een kleine tempel, opgericht door de islamitische zeevaarder Zheng He. Tegenwoordig is Sam Poo Kong een van de meest populaire toeristische attractie in de stad.",UCrseczHErWrmmQRBJYKecNg,2022-09-22 11:26:00
